200 200
0.996641 2.7961e-06 2.77727e-06
0.996636 5.08539e-06 3.81917e-06
0.996633 5.67292e-06 4.14599e-06
0.996631 5.53744e-06 4.26156e-06
0.996631 4.9958e-06 4.31584e-06
0.996632 4.16631e-06 4.35347e-06
0.996634 3.10117e-06 4.38703e-06
0.996636 1.83164e-06 4.41882e-06
0.99664 3.82925e-07 4.44832e-06
0.996644 -1.22149e-06 4.47459e-06
0.996649 -2.95923e-06 4.49707e-06
0.996655 -4.80954e-06 4.51563e-06
0.996662 -6.75391e-06 4.53052e-06
0.99667 -8.7765e-06 4.54224e-06
0.996678 -1.08643e-05 4.55138e-06
0.996687 -1.30072e-05 4.5586e-06
0.996697 -1.51976e-05 4.56449e-06
0.996707 -1.74301e-05 4.56957e-06
0.996718 -1.97011e-05 4.57427e-06
0.99673 -2.20087e-05 4.57891e-06
0.996743 -2.43517e-05 4.5837e-06
0.996757 -2.67299e-05 4.58875e-06
0.996771 -2.91435e-05 4.59412e-06
0.996786 -3.15927e-05 4.59979e-06
0.996801 -3.4078e-05 4.60567e-06
0.996818 -3.65993e-05 4.61168e-06
0.996835 -3.91568e-05 4.61768e-06
0.996853 -4.175e-05 4.62353e-06
0.996872 -4.43784e-05 4.62909e-06
0.996891 -4.7041e-05 4.63422e-06
0.996911 -4.97364e-05 4.63878e-06
0.996933 -5.24632e-05 4.64266e-06
0.996954 -5.52197e-05 4.64572e-06
0.996977 -5.80037e-05 4.64788e-06
0.997001 -6.08132e-05 4.64903e-06
0.997025 -6.36458e-05 4.64909e-06
0.99705 -6.64993e-05 4.648e-06
0.997076 -6.9371e-05 4.64568e-06
0.997103 -7.22586e-05 4.64209e-06
0.997131 -7.51594e-05 4.63717e-06
0.99716 -7.8071e-05 4.63088e-06
0.997189 -8.09908e-05 4.62317e-06
0.997219 -8.39164e-05 4.614e-06
0.99725 -8.68451e-05 4.60335e-06
0.997283 -8.97747e-05 4.59118e-06
0.997315 -9.27026e-05 4.57745e-06
0.997349 -9.56265e-05 4.56214e-06
0.997384 -9.85442e-05 4.5452e-06
0.99742 -0.000101453 4.52662e-06
0.997456 -0.000104351 4.50635e-06
0.997493 -0.000107237 4.48438e-06
0.997532 -0.000110107 4.46066e-06
0.997571 -0.000112959 4.43517e-06
0.997611 -0.000115792 4.40789e-06
0.997652 -0.000118604 4.37877e-06
0.997693 -0.000121392 4.3478e-06
0.997736 -0.000124155 4.31495e-06
0.99778 -0.00012689 4.28019e-06
0.997824 -0.000129595 4.24349e-06
0.997869 -0.000132269 4.20484e-06
0.997915 -0.00013491 4.1642e-06
0.997962 -0.000137515 4.12157e-06
0.99801 -0.000140083 4.07692e-06
0.998058 -0.000142612 4.03024e-06
0.998108 -0.000145101 3.98151e-06
0.998158 -0.000147546 3.93072e-06
0.998209 -0.000149947 3.87786e-06
0.998261 -0.000152301 3.82293e-06
0.998314 -0.000154608 3.76591e-06
0.998367 -0.000156864 3.70682e-06
0.998421 -0.000159069 3.64564e-06
0.998476 -0.00016122 3.58239e-06
0.998531 -0.000163316 3.51707e-06
0.998588 -0.000165356 3.44969e-06
0.998645 -0.000167336 3.38026e-06
0.998702 -0.000169257 3.3088e-06
0.998761 -0.000171116 3.23533e-06
0.99882 -0.000172911 3.15986e-06
0.998879 -0.000174641 3.08242e-06
0.998939 -0.000176305 3.00304e-06
0.999 -0.000177901 2.92175e-06
0.999061 -0.000179427 2.83858e-06
0.999123 -0.000180882 2.75356e-06
0.999185 -0.000182264 2.66673e-06
0.999248 -0.000183573 2.57814e-06
0.999311 -0.000184807 2.48782e-06
0.999375 -0.000185964 2.39582e-06
0.999439 -0.000187043 2.30219e-06
0.999504 -0.000188043 2.20698e-06
0.999568 -0.000188964 2.11023e-06
0.999634 -0.000189803 2.01201e-06
0.999699 -0.00019056 1.91237e-06
0.999765 -0.000191234 1.81136e-06
0.999831 -0.000191823 1.70904e-06
0.999897 -0.000192328 1.60549e-06
0.999963 -0.000192746 1.50075e-06
1.00003 -0.000193079 1.39489e-06
1.0001 -0.000193323 1.28798e-06
1.00016 -0.00019348 1.18008e-06
1.00023 -0.000193549 1.07127e-06
1.0003 -0.000193529 9.616e-07
1.00036 -0.00019342 8.5115e-07
1.00043 -0.000193221 7.39988e-07
1.0005 -0.000192933 6.28183e-07
1.00056 -0.000192554 5.15806e-07
1.00063 -0.000192086 4.0293e-07
1.0007 -0.000191528 2.89625e-07
1.00076 -0.000190881 1.75964e-07
1.00083 -0.000190144 6.2019e-08
1.00089 -0.000189317 -5.21384e-08
1.00096 -0.000188402 -1.66436e-07
1.00102 -0.000187399 -2.80801e-07
1.00109 -0.000186308 -3.95163e-07
1.00115 -0.00018513 -5.09449e-07
1.00122 -0.000183865 -6.23589e-07
1.00128 -0.000182515 -7.37511e-07
1.00134 -0.00018108 -8.51146e-07
1.00141 -0.000179562 -9.64424e-07
1.00147 -0.000177962 -1.07727e-06
1.00153 -0.00017628 -1.18963e-06
1.00159 -0.000174519 -1.30143e-06
1.00165 -0.000172679 -1.41259e-06
1.00171 -0.000170762 -1.52306e-06
1.00177 -0.00016877 -1.63277e-06
1.00183 -0.000166704 -1.74166e-06
1.00189 -0.000164566 -1.84966e-06
1.00194 -0.000162357 -1.95671e-06
1.002 -0.000160081 -2.06275e-06
1.00205 -0.000157738 -2.16773e-06
1.00211 -0.000155331 -2.27158e-06
1.00216 -0.000152862 -2.37425e-06
1.00222 -0.000150333 -2.47569e-06
1.00227 -0.000147746 -2.57583e-06
1.00232 -0.000145105 -2.67463e-06
1.00237 -0.000142411 -2.77203e-06
1.00242 -0.000139666 -2.868e-06
1.00247 -0.000136874 -2.96247e-06
1.00252 -0.000134037 -3.05542e-06
1.00257 -0.000131158 -3.14678e-06
1.00261 -0.000128239 -3.23652e-06
1.00266 -0.000125284 -3.32459e-06
1.0027 -0.000122294 -3.41097e-06
1.00275 -0.000119274 -3.4956e-06
1.00279 -0.000116227 -3.57846e-06
1.00283 -0.000113154 -3.65951e-06
1.00288 -0.00011006 -3.73872e-06
1.00292 -0.000106947 -3.81606e-06
1.00295 -0.000103819 -3.89149e-06
1.00299 -0.000100678 -3.96499e-06
1.00303 -9.75288e-05 -4.03654e-06
1.00307 -9.43738e-05 -4.1061e-06
1.0031 -9.12164e-05 -4.17366e-06
1.00314 -8.80602e-05 -4.2392e-06
1.00317 -8.49083e-05 -4.30268e-06
1.0032 -8.17644e-05 -4.36411e-06
1.00324 -7.86317e-05 -4.42346e-06
1.00327 -7.55137e-05 -4.48071e-06
1.0033 -7.24139e-05 -4.53586e-06
1.00333 -6.93358e-05 -4.58891e-06
1.00336 -6.62828e-05 -4.63984e-06
1.00338 -6.32583e-05 -4.68866e-06
1.00341 -6.02658e-05 -4.73537e-06
1.00343 -5.73086e-05 -4.77999e-06
1.00346 -5.439e-05 -4.82254e-06
1.00348 -5.15132e-05 -4.86304e-06
1.00351 -4.86813e-05 -4.90152e-06
1.00353 -4.58972e-05 -4.93804e-06
1.00355 -4.31638e-05 -4.97265e-06
1.00357 -4.04837e-05 -5.00542e-06
1.00359 -3.78591e-05 -5.03642e-06
1.00361 -3.52921e-05 -5.06576e-06
1.00363 -3.27844e-05 -5.09353e-06
1.00365 -3.03375e-05 -5.11984e-06
1.00366 -2.79524e-05 -5.14481e-06
1.00368 -2.56297e-05 -5.16858e-06
1.00369 -2.33697e-05 -5.19125e-06
1.00371 -2.11723e-05 -5.21294e-06
1.00372 -1.90371e-05 -5.23375e-06
1.00374 -1.69633e-05 -5.25375e-06
1.00375 -1.49502e-05 -5.27296e-06
1.00376 -1.29971e-05 -5.29139e-06
1.00377 -1.11031e-05 -5.30896e-06
1.00378 -9.26831e-06 -5.32553e-06
1.00379 -7.49299e-06 -5.34091e-06
1.0038 -5.77862e-06 -5.35483e-06
1.00381 -4.12775e-06 -5.36697e-06
1.00381 -2.54445e-06 -5.37697e-06
1.00382 -1.03435e-06 -5.38452e-06
1.00383 3.95137e-07 -5.38933e-06
1.00383 1.73503e-06 -5.3913e-06
1.00384 2.97488e-06 -5.39057e-06
1.00384 4.10328e-06 -5.3876e-06
1.00384 5.10812e-06 -5.38321e-06
1.00385 5.97665e-06 -5.37822e-06
1.00385 6.6934e-06 -5.37238e-06
1.00385 7.23308e-06 -5.36096e-06
1.00385 7.53896e-06 -5.32476e-06
1.00385 7.46135e-06 -5.20149e-06
1.00384 6.58193e-06 -4.79042e-06
1.00383 3.60778e-06 -3.43121e-06
0.996636 3.88028e-06 4.98502e-06
0.996633 9.96223e-06 9.60292e-06
0.996632 1.30852e-05 1.1405e-05
0.996631 1.44176e-05 1.23929e-05
0.996632 1.44823e-05 1.30593e-05
0.996633 1.35596e-05 1.35828e-05
0.996635 1.18217e-05 1.40274e-05
0.996638 9.39158e-06 1.44146e-05
0.996642 6.36819e-06 1.47513e-05
0.996646 2.83752e-06 1.50405e-05
0.996652 -1.124e-06 1.52851e-05
0.996658 -5.44861e-06 1.5489e-05
0.996665 -1.00774e-05 1.56573e-05
0.996672 -1.49604e-05 1.57955e-05
0.996681 -2.00564e-05 1.59094e-05
0.99669 -2.53327e-05 1.60046e-05
0.9967 -3.0764e-05 1.6086e-05
0.99671 -3.63315e-05 1.61578e-05
0.996722 -4.2022e-05 1.62236e-05
0.996734 -4.78266e-05 1.62859e-05
0.996746 -5.37397e-05 1.63466e-05
0.99676 -5.97578e-05 1.6407e-05
0.996774 -6.58793e-05 1.64677e-05
0.996789 -7.21031e-05 1.65288e-05
0.996805 -7.84287e-05 1.65903e-05
0.996821 -8.48552e-05 1.66517e-05
0.996838 -9.13814e-05 1.67124e-05
0.996856 -9.80057e-05 1.67717e-05
0.996875 -0.000104725 1.68289e-05
0.996895 -0.000111538 1.68832e-05
0.996915 -0.000118438 1.69339e-05
0.996936 -0.000125423 1.69804e-05
0.996958 -0.000132486 1.70221e-05
0.996981 -0.000139623 1.70585e-05
0.997004 -0.000146826 1.70891e-05
0.997029 -0.000154091 1.71136e-05
0.997054 -0.000161409 1.71316e-05
0.99708 -0.000168774 1.7143e-05
0.997107 -0.00017618 1.71475e-05
0.997135 -0.000183619 1.7145e-05
0.997163 -0.000191084 1.71353e-05
0.997193 -0.000198569 1.71184e-05
0.997223 -0.000206066 1.70941e-05
0.997254 -0.000213568 1.70625e-05
0.997286 -0.00022107 1.70234e-05
0.997319 -0.000228565 1.69769e-05
