200 200
1.00049 -0.0011216 0.00270472
1.00048 -0.00124543 0.00283618
1.00048 -0.00137418 0.00296311
1.00048 -0.0015072 0.00308546
1.00048 -0.00164467 0.00320319
1.00047 -0.00178597 0.00331627
1.00047 -0.00193127 0.00342469
1.00047 -0.00207998 0.00352844
1.00047 -0.00223229 0.00362751
1.00047 -0.0023876 0.00372192
1.00046 -0.00254612 0.00381169
1.00046 -0.00270726 0.00389682
1.00046 -0.00287125 0.00397736
1.00046 -0.00303751 0.00405334
1.00046 -0.00320626 0.00412478
1.00046 -0.00337695 0.00419174
1.00045 -0.00354979 0.00425424
1.00045 -0.00372425 0.00431234
1.00045 -0.00390055 0.00436608
1.00045 -0.00407816 0.00441551
1.00045 -0.0042573 0.00446067
1.00045 -0.00443747 0.00450161
1.00045 -0.00461888 0.00453839
1.00045 -0.00480103 0.00457105
1.00044 -0.00498414 0.00459963
1.00044 -0.00516773 0.00462418
1.00044 -0.005352 0.00464474
1.00044 -0.0055365 0.00466137
1.00044 -0.00572141 0.00467409
1.00044 -0.00590628 0.00468296
1.00044 -0.00609133 0.004688
1.00044 -0.00627609 0.00468925
1.00044 -0.00646076 0.00468676
1.00044 -0.00664491 0.00468054
1.00044 -0.00682872 0.00467063
1.00043 -0.00701178 0.00465707
1.00043 -0.00719426 0.00463987
1.00043 -0.00737575 0.00461905
1.00043 -0.00755642 0.00459466
1.00043 -0.00773587 0.00456669
1.00043 -0.00791427 0.00453519
1.00043 -0.00809121 0.00450015
1.00043 -0.00826687 0.00446161
1.00043 -0.00844085 0.00441958
1.00043 -0.00861331 0.00437407
1.00043 -0.00878387 0.0043251
1.00043 -0.00895267 0.00427269
1.00043 -0.00911935 0.00421684
1.00043 -0.00928404 0.00415758
1.00043 -0.00944638 0.00409492
1.00043 -0.00960651 0.00402888
1.00043 -0.00976407 0.00395947
1.00043 -0.00991918 0.0038867
1.00043 -0.0100715 0.0038106
1.00043 -0.0102212 0.00373119
1.00043 -0.0103678 0.00364849
1.00043 -0.0105115 0.00356252
1.00043 -0.0106521 0.00347331
1.00043 -0.0107894 0.00338088
1.00043 -0.0109234 0.00328526
1.00043 -0.011054 0.0031865
1.00044 -0.0111809 0.00308461
1.00044 -0.0113043 0.00297965
1.00044 -0.0114238 0.00287165
1.00044 -0.0115395 0.00276065
1.00044 -0.0116512 0.00264672
1.00044 -0.0117588 0.0025299
1.00044 -0.0118622 0.00241024
1.00044 -0.0119614 0.00228781
1.00045 -0.0120561 0.00216268
1.00045 -0.0121463 0.0020349
1.00045 -0.012232 0.00190457
1.00045 -0.012313 0.00177175
1.00045 -0.0123891 0.00163653
1.00045 -0.0124605 0.00149899
1.00046 -0.0125268 0.00135924
1.00046 -0.0125881 0.00121736
1.00046 -0.0126443 0.00107346
1.00046 -0.0126953 0.000927651
1.00047 -0.0127409 0.000780042
1.00047 -0.0127813 0.000630751
1.00047 -0.0128161 0.000479902
1.00047 -0.0128455 0.000327622
1.00048 -0.0128692 0.000174045
1.00048 -0.0128874 1.93082e-05
1.00048 -0.0128997 -0.000136445
1.00049 -0.0129064 -0.000293067
1.00049 -0.0129072 -0.000450405
1.00049 -0.0129022 -0.000608302
1.0005 -0.0128913 -0.000766596
1.0005 -0.0128744 -0.000925121
1.0005 -0.0128515 -0.00108371
1.00051 -0.0128227 -0.00124218
1.00051 -0.0127878 -0.00140035
1.00051 -0.0127469 -0.00155806
1.00052 -0.0126999 -0.0017151
1.00052 -0.0126468 -0.00187129
1.00052 -0.0125877 -0.00202643
1.00053 -0.0125225 -0.00218034
1.00053 -0.0124512 -0.00233282
1.00053 -0.012374 -0.00248365
1.00054 -0.0122906 -0.00263265
1.00054 -0.0122014 -0.00277961
1.00055 -0.0121062 -0.00292432
1.00055 -0.0120051 -0.00306659
1.00055 -0.0118982 -0.00320619
1.00056 -0.0117855 -0.00334293
1.00056 -0.0116671 -0.0034766
1.00056 -0.0115431 -0.003607
1.00057 -0.0114135 -0.00373391
1.00057 -0.0112785 -0.00385715
1.00057 -0.0111382 -0.00397651
1.00058 -0.0109926 -0.00409179
1.00058 -0.0108419 -0.00420279
1.00058 -0.0106862 -0.00430934
1.00058 -0.0105256 -0.00441123
1.00059 -0.0103604 -0.00450829
1.00059 -0.0101905 -0.00460034
1.00059 -0.0100163 -0.00468721
1.0006 -0.0098378 -0.00476873
1.0006 -0.00965528 -0.00484475
1.0006 -0.00946883 -0.00491512
1.0006 -0.00927874 -0.00497969
1.0006 -0.00908512 -0.00503832
1.00061 -0.00888825 -0.0050909
1.00061 -0.00868827 -0.0051373
1.00061 -0.00848547 -0.00517742
1.00061 -0.00828002 -0.00521117
1.00061 -0.0080722 -0.00523845
1.00061 -0.0078622 -0.00525919
1.00061 -0.00765032 -0.00527333
1.00061 -0.00743674 -0.00528083
1.00061 -0.0072218 -0.00528163
1.00061 -0.00700567 -0.00527573
1.00061 -0.00678869 -0.00526311
1.00061 -0.00657106 -0.00524376
1.00061 -0.00635312 -0.00521772
1.00061 -0.00613506 -0.00518501
1.00061 -0.00591723 -0.00514567
1.00061 -0.00569984 -0.00509976
1.00061 -0.00548323 -0.00504737
1.00061 -0.00526761 -0.00498858
1.0006 -0.00505331 -0.0049235
1.0006 -0.00484055 -0.00485225
1.0006 -0.00462967 -0.00477496
1.0006 -0.00442086 -0.00469179
1.0006 -0.00421447 -0.00460291
1.00059 -0.00401068 -0.00450849
1.00059 -0.00380983 -0.00440873
1.00059 -0.00361209 -0.00430386
1.00059 -0.0034178 -0.00419408
1.00058 -0.00322711 -0.00407965
1.00058 -0.00304034 -0.00396082
1.00058 -0.00285764 -0.00383787
1.00057 -0.00267931 -0.00371107
1.00057 -0.00250548 -0.00358072
1.00057 -0.00233643 -0.00344714
1.00056 -0.00217228 -0.00331064
1.00056 -0.00201328 -0.00317157
1.00055 -0.00185955 -0.00303027
1.00055 -0.00171131 -0.00288709
1.00055 -0.00156864 -0.00274241
1.00054 -0.00143175 -0.00259662
1.00054 -0.0013007 -0.00245009
1.00053 -0.00117568 -0.00230323
1.00053 -0.00105672 -0.00215644
1.00053 -0.000943975 -0.00201015
1.00052 -0.000837465 -0.00186477
1.00052 -0.000737319 -0.00172075
1.00051 -0.000643524 -0.00157851
1.00051 -0.000556186 -0.0014385
1.00051 -0.000475268 -0.00130117
1.0005 -0.000400849 -0.00116697
1.0005 -0.000332866 -0.00103637
1.00049 -0.000271375 -0.000909817
1.00049 -0.000216289 -0.000787785
1.00049 -0.000167637 -0.000670737
1.00048 -0.000125309 -0.000559142
1.00048 -8.9313e-05 -0.000453469
1.00047 -5.9514e-05 -0.000354186
1.00047 -3.58993e-05 -0.000261763
1.00047 -1.83125e-05 -0.000176667
1.00046 -6.72066e-06 -9.9361e-05
1.00046 -9.48025e-07 -3.02985e-05
1.00056 -1.82462e-06 9.69066e-05
1.00055 -1.19862e-05 0.000289534
1.00054 -3.2152e-05 0.000480605
1.00054 -6.15196e-05 0.000669748
1.00053 -0.000100138 0.00085661
1.00053 -0.000147224 0.00104087
1.00052 -0.000202843 0.00122222
1.00052 -0.000266232 0.00140039
1.00051 -0.000337475 0.00157514
1.00051 -0.000415826 0.00174624
1.00051 -0.000501388 0.00191348
1.0005 -0.000593435 0.00207669
1.0005 -0.000692085 0.00223571
1.0005 -0.000796632 0.0023904
1.00049 -0.000907212 0.00254064
1.00049 -0.00102313 0.00268632
1.00049 -0.00114455 0.00282736
1.00048 -0.00127079 0.00296369
1.00048 -0.00140202 0.00309524
1.00048 -0.00153758 0.00322198
1.00047 -0.00167765 0.00334388
1.00047 -0.0018216 0.0034609
1.00047 -0.00196961 0.00357305
1.00047 -0.00212107 0.00368032
1.00047 -0.00227616 0.00378271
1.00046 -0.00243429 0.00388024
1.00046 -0.00259567 0.00397294
1.00046 -0.0027597 0.00406083
1.00046 -0.0029266 0.00414393
1.00046 -0.00309579 0.0042223
1.00045 -0.00326749 0.00429597
1.00045 -0.00344115 0.00436497
1.00045 -0.00361697 0.00442937
1.00045 -0.00379443 0.0044892
1.00045 -0.00397373 0.00454452
1.00045 -0.00415435 0.00459538
1.00045 -0.00433652 0.00464182
1.00044 -0.00451971 0.0046839
1.00044 -0.00470415 0.00472167
1.00044 -0.00488934 0.00475518
1.00044 -0.00507549 0.00478448
1.00044 -0.00526211 0.00480961
1.00044 -0.00544942 0.00483063
1.00044 -0.00563695 0.00484757
1.00044 -0.00582489 0.00486049
1.00044 -0.0060128 0.00486942
1.00044 -0.00620087 0.0048744
1.00043 -0.00638865 0.00487547
1.00043 -0.00657634 0.00487266
1.00043 -0.00676351 0.00486602
1.00043 -0.00695033 0.00485556
1.00043 -0.00713639 0.00484133
1.00043 -0.00732187 0.00482334
1.00043 -0.00750635 0.00480162
1.00043 -0.00769001 0.0047762
1.00043 -0.00787244 0.0047471
1.00043 -0.00805381 0.00471434
1.00043 -0.00823372 0.00467793
1.00043 -0.00841233 0.0046379
1.00043 -0.00858926 0.00459427
1.00043 -0.00876466 0.00454704
1.00043 -0.00893815 0.00449624
1.00043 -0.00910988 0.00444189
1.00043 -0.00927947 0.00438398
1.00043 -0.00944707 0.00432255
1.00043 -0.00961231 0.00425761
1.00043 -0.00977532 0.00418916
1.00043 -0.00993576 0.00411724
1.00043 -0.0100937 0.00404185
1.00043 -0.0102489 0.00396302
1.00043 -0.0104014 0.00388076
1.00043 -0.0105509 0.0037951
1.00043 -0.0106974 0.00370606
1.00043 -0.0108407 0.00361366
1.00043 -0.0109809 0.00351794
1.00043 -0.0111176 0.00341893
1.00043 -0.011251 0.00331665
1.00043 -0.0113806 0.00321114
1.00043 -0.0115067 0.00310245
1.00043 -0.0116289 0.00299062
1.00043 -0.0117473 0.00287568
1.00043 -0.0118616 0.0027577
1.00044 -0.0119719 0.00263673
1.00044 -0.0120778 0.00251282
1.00044 -0.0121796 0.00238603
1.00044 -0.0122768 0.00225644
1.00044 -0.0123696 0.00212412
1.00044 -0.0124577 0.00198913
1.00044 -0.0125411 0.00185156
1.00045 -0.0126197 0.0017115
1.00045 -0.0126934 0.00156903
1.00045 -0.012762 0.00142425
1.00045 -0.0128257 0.00127726
1.00046 -0.012884 0.00112817
1.00046 -0.0129372 0.000977079
1.00046 -0.012985 0.000824112
1.00046 -0.0130274 0.000669387
1.00047 -0.0130643 0.000513029
1.00047 -0.0130956 0.000355171
1.00047 -0.0131212 0.000195947
1.00047 -0.0131412 3.55012e-05
1.00048 -0.0131554 -0.000126021
1.00048 -0.0131637 -0.000288468
1.00048 -0.0131662 -0.000451683
1.00049 -0.0131627 -0.000615504
1.00049 -0.0131532 -0.000779765
1.00049 -0.0131377 -0.000944295
1.0005 -0.0131161 -0.00110892
1.0005 -0.0130885 -0.00127346
1.0005 -0.0130547 -0.00143772
1.00051 -0.0130147 -0.00160153
1.00051 -0.0129686 -0.00176469
1.00051 -0.0129163 -0.001927
1.00052 -0.0128578 -0.00208827
1.00052 -0.0127932 -0.0022483
1.00053 -0.0127224 -0.00240687
1.00053 -0.0126455 -0.00256379
1.00053 -0.0125623 -0.00271885
1.00054 -0.0124732 -0.00287183
1.00054 -0.0123779 -0.00302252
1.00054 -0.0122766 -0.00317071
1.00055 -0.0121693 -0.00331619
1.00055 -0.0120562 -0.00345874
1.00055 -0.0119371 -0.00359815
1.00056 -0.0118123 -0.00373421
1.00056 -0.0116818 -0.00386669
1.00057 -0.0115458 -0.00399541
1.00057 -0.0114042 -0.00412013
1.00057 -0.0112572 -0.00424067
1.00058 -0.011105 -0.00435681
1.00058 -0.0109476 -0.00446836
1.00058 -0.0107851 -0.00457512
1.00058 -0.0106179 -0.0046769
1.00059 -0.0104458 -0.00477352
1.00059 -0.0102693 -0.00486479
1.00059 -0.0100883 -0.00495055
1.00059 -0.00990308 -0.00503063
1.0006 -0.00971381 -0.00510486
1.0006 -0.00952074 -0.0051731
1.0006 -0.00932398 -0.0052352
1.0006 -0.00912382 -0.00529104
1.0006 -0.00892039 -0.00534048
1.00061 -0.008714 -0.00538341
1.00061 -0.0085048 -0.00541974
1.00061 -0.0082931 -0.00544936
1.00061 -0.00807908 -0.00547221
1.00061 -0.00786304 -0.0054882
1.00061 -0.00764517 -0.0054973
1.00061 -0.00742581 -0.00549944
1.00061 -0.00720515 -0.00549462
1.00061 -0.00698352 -0.0054828
1.00061 -0.00676113 -0.00546399
1.00061 -0.00653832 -0.00543821
1.00061 -0.00631531 -0.00540549
1.00061 -0.00609244 -0.00536586
1.00061 -0.00586992 -0.00531938
1.00061 -0.00564811 -0.00526614
1.0006 -0.00542723 -0.00520622
1.0006 -0.00520761 -0.00513973
1.0006 -0.00498949 -0.0050668
1.0006 -0.00477321 -0.00498755
1.0006 -0.00455897 -0.00490215
1.00059 -0.00434712 -0.00481076
1.00059 -0.00413787 -0.00471357
1.00059 -0.00393156 -0.00461078
1.00059 -0.00372837 -0.00450262
1.00058 -0.00352864 -0.00438931
1.00058 -0.00333255 -0.0042711
1.00058 -0.0031404 -0.00414825
1.00057 -0.00295239 -0.00402105
1.00057 -0.00276879 -0.00388978
1.00057 -0.00258976 -0.00375475
1.00056 -0.00241559 -0.00361629
1.00056 -0.00224642 -0.00347472
1.00056 -0.00208249 -0.00333038
1.00055 -0.00192393 -0.00318365
1.00055 -0.00177097 -0.00303488
1.00054 -0.00162371 -0.00288446
1.00054 -0.00148237 -0.00273277
1.00054 -0.00134701 -0.00258024
1.00053 -0.00121783 -0.00242725
1.00053 -0.00109486 -0.00227424
1.00052 -0.000978282 -0.00212164
1.00052 -0.000868107 -0.00196987
1.00052 -0.000764477 -0.00181939
1.00051 -0.000667385 -0.00167065
1.00051 -0.000576943 -0.0015241
1.0005 -0.00049312 -0.00138021
1.0005 -0.000416001 -0.00123944
1.00049 -0.000345528 -0.00110227
1.00049 -0.000281761 -0.000969156
1.00049 -0.000224616 -0.000840592
1.00048 -0.000174129 -0.000717051
1.00048 -0.00013019 -0.000599013
1.00047 -9.28105e-05 -0.000486959
1.00047 -6.18573e-05 -0.000381368
1.00047 -3.73193e-05 -0.000282722
1.00046 -1.90405e-05 -0.000191496
1.00046 -6.9884e-06 -0.000108166
1.00046 -9.86101e-07 -3.31936e-05
1.00056 -1.86219e-06 0.000102148
1.00055 -1.22377e-05 0.000304867
1.00054 -3.28238e-05 0.000505639
1.00054 -6.28026e-05 0.000704101
1.00053 -0.000102218 0.000899911
1.00053 -0.000150271 0.00109275
1.00052 -0.000207024 0.00128233
1.00052 -0.000271698 0.00146839
1.00051 -0.000344372 0.00165069
1.00051 -0.000424288 0.00182901
1.0005 -0.000511545 0.00200316
1.0005 -0.000605402 0.00217297
1.0005 -0.000705976 0.00233829
1.00049 -0.000812547 0.002499
1.00049 -0.000925249 0.00265497
1.00049 -0.00104338 0.00280611
1.00048 -0.00116709 0.00295235
1.00048 -0.00129569 0.00309362
1.00048 -0.00142936 0.00322987
1.00047 -0.00156742 0.00336106
1.00047 -0.00171005 0.00348717
1.00047 -0.00185661 0.00360819
1.00047 -0.00200728 0.00372411
1.00047 -0.00216144 0.00383494
1.00046 -0.00231928 0.00394069
1.00046 -0.00248019 0.00404138
1.00046 -0.00264437 0.00413704
1.00046 -0.00281124 0.00422771
1.00046 -0.00298101 0.0043134
1.00045 -0.00315309 0.00439418
1.00045 -0.00332769 0.00447009
1.00045 -0.00350427 0.00454117
1.00045 -0.00368304 0.00460747
1.00045 -0.00386344 0.00466905
1.00045 -0.00404571 0.00472596
1.00044 -0.00422931 0.00477825
1.00044 -0.00441445 0.00482598
1.00044 -0.00460063 0.0048692
1.00044 -0.00478806 0.00490797
1.00044 -0.00497624 0.00494234
1.00044 -0.00516538 0.00497235
1.00044 -0.005355 0.00499807
1.00044 -0.00554531 0.00501953
1.00043 -0.00573584 0.0050368
1.00043 -0.00592678 0.0050499
1.00043 -0.00611768 0.00505889
1.00043 -0.00630874 0.00506381
1.00043 -0.00649952 0.00506469
1.00043 -0.0066902 0.00506158
1.00043 -0.00688034 0.0050545
1.00043 -0.00707015 0.00504349
1.00043 -0.00725919 0.00502858
1.00043 -0.00744764 0.0050098
1.00043 -0.00763509 0.00498717
1.00043 -0.00782171 0.00496072
1.00043 -0.00800709 0.00493047
1.00042 -0.00819141 0.00489645
1.00042 -0.00837427 0.00485866
1.00042 -0.00855583 0.00481714
1.00042 -0.00873569 0.0047719
1.00042 -0.00891402 0.00472295
1.00042 -0.00909043 0.00467031
1.00042 -0.00926508 0.004614
1.00042 -0.00943758 0.00455403
1.00042 -0.00960808 0.00449042
1.00042 -0.00977621 0.00442318
1.00042 -0.00994211 0.00435233
1.00042 -0.0101054 0.00427789
1.00042 -0.0102663 0.00419987
1.00042 -0.0104243 0.00411829
1.00042 -0.0105796 0.00403317
1.00042 -0.010732 0.00394454
1.00042 -0.0108813 0.00385241
1.00042 -0.0110275 0.00375682
1.00042 -0.0111704 0.00365779
1.00042 -0.0113099 0.00355536
1.00042 -0.0114461 0.00344955
1.00042 -0.0115785 0.00334041
1.00043 -0.0117073 0.00322797
1.00043 -0.0118323 0.00311228
1.00043 -0.0119533 0.00299339
1.00043 -0.0120703 0.00287134
1.00043 -0.0121833 0.00274619
1.00043 -0.0122919 0.002618
1.00043 -0.0123962 0.00248684
1.00043 -0.012496 0.00235276
1.00044 -0.0125914 0.00221585
1.00044 -0.012682 0.00207618
1.00044 -0.012768 0.00193383
1.00044 -0.012849 0.00178888
1.00044 -0.0129251 0.00164144
1.00044 -0.0129962 0.0014916
1.00045 -0.0130622 0.00133946
1.00045 -0.0131229 0.00118512
1.00045 -0.0131783 0.00102871
1.00045 -0.0132283 0.000870332
1.00046 -0.0132729 0.000710118
1.00046 -0.0133118 0.000548195
1.00046 -0.0133452 0.000384697
1.00046 -0.0133729 0.000219765
1.00047 -0.0133948 5.35433e-05
1.00047 -0.0134108 -0.000113818
1.00047 -0.0134209 -0.000282163
1.00048 -0.0134251 -0.000451331
1.00048 -0.0134233 -0.000621156
1.00048 -0.0134153 -0.000791467
1.00049 -0.0134013 -0.000962089
1.00049 -0.0133811 -0.00113284
1.00049 -0.0133548 -0.00130354
1.0005 -0.0133221 -0.00147399
1.0005 -0.0132833 -0.00164401
1.0005 -0.0132382 -0.00181339
1.00051 -0.0131868 -0.00198194
1.00051 -0.0131291 -0.00214944
1.00052 -0.0130652 -0.0023157
1.00052 -0.0129949 -0.0024805
1.00052 -0.0129183 -0.00264362
1.00053 -0.0128355 -0.00280486
1.00053 -0.0127465 -0.00296399
1.00054 -0.0126513 -0.0031208
1.00054 -0.0125499 -0.00327506
1.00054 -0.0124424 -0.00342655
1.00055 -0.0123288 -0.00357506
1.00055 -0.0122093 -0.00372035
1.00055 -0.0120838 -0.00386222
1.00056 -0.0119525 -0.00400043
1.00056 -0.0118154 -0.00413477
1.00056 -0.0116727 -0.00426502
1.00057 -0.0115244 -0.00439097
1.00057 -0.0113707 -0.00451241
1.00057 -0.0112117 -0.00462912
1.00058 -0.0110475 -0.00474092
1.00058 -0.0108783 -0.00484758
1.00058 -0.0107041 -0.00494893
1.00059 -0.0105253 -0.00504477
1.00059 -0.0103418 -0.00513493
1.00059 -0.010154 -0.00521922
1.00059 -0.00996201 -0.00529748
1.0006 -0.009766 -0.00536955
1.0006 -0.00956614 -0.00543528
1.0006 -0.00936271 -0.00549452
1.0006 -0.00915587 -0.00554716
1.0006 -0.00894591 -0.00559306
1.0006 -0.00873298 -0.00563212
1.00061 -0.00851741 -0.00566423
1.00061 -0.00829936 -0.00568932
1.00061 -0.00807916 -0.00570731
1.00061 -0.00785699 -0.00571813
1.00061 -0.0076332 -0.00572174
1.00061 -0.00740798 -0.00571811
1.00061 -0.00718167 -0.00570721
1.00061 -0.00695449 -0.00568905
1.00061 -0.00672679 -0.00566364
1.00061 -0.00649877 -0.00563099
1.00061 -0.00627081 -0.00559116
1.0006 -0.00604311 -0.00554419
1.0006 -0.00581605 -0.00549017
1.0006 -0.00558984 -0.00542919
1.0006 -0.00536484 -0.00536134
1.0006 -0.00514128 -0.00528677
1.0006 -0.00491952 -0.00520559
1.0006 -0.00469977 -0.00511798
1.00059 -0.00448239 -0.00502411
1.00059 -0.00426759 -0.00492416
1.00059 -0.00405572 -0.00481834
1.00058 -0.00384699 -0.00470688
1.00058 -0.00364172 -0.00459001
1.00058 -0.00344013 -0.00446798
1.00058 -0.00324252 -0.00434108
1.00057 -0.00304908 -0.00420958
1.00057 -0.00286012 -0.00407378
1.00057 -0.0026758 -0.003934
1.00056 -0.00249641 -0.00379056
1.00056 -0.0023221 -0.00364382
1.00055 -0.00215314 -0.00349413
1.00055 -0.00198966 -0.00334185
1.00055 -0.00183189 -0.00318736
1.00054 -0.00167995 -0.00303107
1.00054 -0.00153406 -0.00287336
1.00053 -0.0013943 -0.00271467
1.00053 -0.00126087 -0.00255541
1.00052 -0.00113381 -0.00239601
1.00052 -0.00101331 -0.00223692
1.00052 -0.000899397 -0.00207859
1.00051 -0.000792208 -0.00192147
1.00051 -0.000691748 -0.00176604
1.0005 -0.000598137 -0.00161275
1.0005 -0.000511346 -0.00146209
1.00049 -0.00043147 -0.00131454
1.00049 -0.000358453 -0.00117057
1.00049 -0.000292363 -0.00103069
1.00048 -0.000233116 -0.000895367
1.00048 -0.000180755 -0.000765107
1.00047 -0.000135171 -0.000640397
1.00047 -9.63796e-05 -0.000521731
1.00047 -6.42484e-05 -0.0004096
1.00046 -3.87682e-05 -0.000304496
1.00046 -1.97833e-05 -0.000206908
1.00045 -7.26155e-06 -0.00011732
1.00045 -1.02493e-06 -3.62044e-05
1.00055 -1.89906e-06 0.000107497
1.00055 -1.24843e-05 0.000320516
1.00054 -3.34827e-05 0.000531186
1.00054 -6.40609e-05 0.000739154
1.00053 -0.000104258 0.000944087
1.00053 -0.00015326 0.00114568
1.00052 -0.000211125 0.00134365
1.00052 -0.000277059 0.00153774
1.00051 -0.000351138 0.00172772
1.00051 -0.000432589 0.0019134
1.0005 -0.000521508 0.00209458
1.0005 -0.000617142 0.00227111
1.00049 -0.000719605 0.00244284
1.00049 -0.000828162 0.00260965
1.00049 -0.000942947 0.00277144
1.00048 -0.00106325 0.00292813
1.00048 -0.00118921 0.00307964
1.00048 -0.00132013 0.00322593
1.00048 -0.00145619 0.00336693
1.00047 -0.00159671 0.00350264
1.00047 -0.00174185 0.00363303
1.00047 -0.00189098 0.0037581
1.00046 -0.00204426 0.00387784
1.00046 -0.00220108 0.00399227
1.00046 -0.00236162 0.00410142
1.00046 -0.00252526 0.0042053
1.00046 -0.00269221 0.00430395
1.00045 -0.00286187 0.00439742
1.00045 -0.00303445 0.00448573
1.00045 -0.00320937 0.00456894
1.00045 -0.00338684 0.00464711
1.00045 -0.0035663 0.00472027
1.00045 -0.00374796 0.0047885
1.00044 -0.00393127 0.00485183
1.00044 -0.00411646 0.00491034
1.00044 -0.00430298 0.00496408
1.00044 -0.00449106 0.0050131
1.00044 -0.00468018 0.00505747
1.00044 -0.00487056 0.00509724
1.00044 -0.00506169 0.00513246
1.00043 -0.00525379 0.0051632
1.00043 -0.00544637 0.0051895
1.00043 -0.00563964 0.00521142
1.00043 -0.00583312 0.005229
1.00043 -0.00602702 0.0052423
1.00043 -0.00622088 0.00525135
1.00043 -0.0064149 0.0052562
1.00043 -0.00660863 0.00525689
1.00043 -0.00680227 0.00525346
1.00043 -0.00699537 0.00524594
1.00042 -0.00718813 0.00523438
1.00042 -0.00738011 0.00521879
1.00042 -0.00757151 0.00519921
1.00042 -0.00776189 0.00517567
1.00042 -0.00795145 0.00514819
1.00042 -0.00813978 0.00511679
1.00042 -0.00832703 0.0050815
1.00042 -0.00851281 0.00504233
1.00042 -0.00869729 0.00499931
1.00042 -0.00888008 0.00495245
1.00042 -0.00906132 0.00490178
1.00042 -0.00924065 0.0048473
1.00042 -0.0094182 0.00478903
1.00042 -0.0095936 0.00472699
1.00042 -0.009767 0.00466119
1.00042 -0.00993803 0.00459165
1.00042 -0.0101068 0.00451839
1.00042 -0.010273 0.00444141
1.00042 -0.0104367 0.00436075
1.00042 -0.0105976 0.00427641
1.00042 -0.0107558 0.00418843
1.00042 -0.010911 0.00409682
1.00042 -0.0110632 0.0040016
1.00042 -0.0112122 0.0039028
1.00042 -0.011358 0.00380046
1.00042 -0.0115003 0.00369459
1.00042 -0.0116392 0.00358525
1.00042 -0.0117744 0.00347245
1.00042 -0.0119061 0.00335625
1.00042 -0.0120337 0.00323669
1.00042 -0.0121576 0.00311382
1.00042 -0.0122773 0.00298768
1.00042 -0.0123929 0.00285834
1.00043 -0.0125042 0.00272585
1.00043 -0.0126113 0.00259027
1.00043 -0.0127137 0.00245169
1.00043 -0.0128117 0.00231016
1.00043 -0.0129049 0.00216578
1.00043 -0.0129934 0.00201861
1.00043 -0.013077 0.00186876
1.00044 -0.0131557 0.00171631
1.00044 -0.0132292 0.00156137
1.00044 -0.0132976 0.00140403
1.00044 -0.0133607 0.00124441
1.00045 -0.0134185 0.00108262
1.00045 -0.0134707 0.000918787
1.00045 -0.0135176 0.000753033
1.00045 -0.0135587 0.00058549
1.00046 -0.0135943 0.000416296
1.00046 -0.013624 0.000245594
1.00046 -0.0136479 7.35322e-05
1.00046 -0.0136659 -9.97353e-05
1.00047 -0.013678 -0.000274049
1.00047 -0.0136839 -0.000449245
1.00047 -0.0136839 -0.000625152
1.00048 -0.0136776 -0.000801595
1.00048 -0.0136652 -0.000978395
1.00048 -0.0136465 -0.00115537
1.00049 -0.0136215 -0.00133232
1.00049 -0.0135902 -0.00150905
1.0005 -0.0135526 -0.00168538
1.0005 -0.0135086 -0.00186109
1.0005 -0.0134582 -0.00203598
1.00051 -0.0134014 -0.00220983
1.00051 -0.0133382 -0.00238244
1.00051 -0.0132686 -0.00255358
1.00052 -0.0131926 -0.00272303
1.00052 -0.0131102 -0.00289058
1.00053 -0.0130215 -0.003056
1.00053 -0.0129264 -0.00321905
1.00053 -0.012825 -0.00337952
1.00054 -0.0127174 -0.00353717
1.00054 -0.0126036 -0.00369178
1.00055 -0.0124836 -0.0038431
1.00055 -0.0123575 -0.00399093
1.00055 -0.0122255 -0.00413501
1.00056 -0.0120875 -0.00427514
1.00056 -0.0119438 -0.00441108
1.00056 -0.0117943 -0.00454261
1.00057 -0.0116392 -0.0046695
1.00057 -0.0114787 -0.00479155
1.00057 -0.0113127 -0.00490854
1.00058 -0.0111416 -0.00502026
1.00058 -0.0109655 -0.0051265
1.00058 -0.0107844 -0.00522708
1.00058 -0.0105986 -0.0053218
1.00059 -0.0104082 -0.00541047
1.00059 -0.0102135 -0.00549293
1.00059 -0.0100146 -0.00556899
1.00059 -0.00981164 -0.00563851
1.0006 -0.00960499 -0.00570134
1.0006 -0.00939476 -0.00575733
1.0006 -0.00918125 -0.00580635
1.0006 -0.00896461 -0.00584829
1.0006 -0.00874517 -0.00588305
1.0006 -0.00852311 -0.00591053
1.0006 -0.00829874 -0.00593064
1.00061 -0.00807227 -0.00594333
1.00061 -0.00784404 -0.00594854
1.00061 -0.00761424 -0.00594623
1.00061 -0.00738323 -0.00593638
1.00061 -0.00715123 -0.00591898
1.00061 -0.00691859 -0.00589403
1.0006 -0.00668554 -0.00586156
1.0006 -0.00645243 -0.00582162
1.0006 -0.00621951 -0.00577425
1.0006 -0.00598713 -0.00571953
1.0006 -0.00575553 -0.00565754
1.0006 -0.00552508 -0.0055884
1.0006 -0.00529601 -0.00551224
1.0006 -0.00506869 -0.00542918
1.00059 -0.00484335 -0.00533939
1.00059 -0.00462035 -0.00524305
1.00059 -0.00439991 -0.00514035
1.00059 -0.0041824 -0.0050315
1.00058 -0.00396803 -0.00491673
1.00058 -0.00375714 -0.00479628
1.00058 -0.00354994 -0.00467041
1.00057 -0.00334676 -0.0045394
1.00057 -0.0031478 -0.00440355
